issue_id;status;changed_at;assignee_id;issue_type;priority;summary;actual_time_spent
176;Done;45712,34653;11;Задача;Средний;Refactor iOS accessibility flow;32.67
176;Done;45712,34653;11;Задача;Средний;Refactor iOS accessibility flow;32.67
177;Backlog;45526,68194;9;Ошибка;Низкий;Resolve iOS UI glitch in login;0.88
177;Selected for Development;45531,68194;9;Ошибка;Низкий;Resolve iOS UI glitch in login;0.88
177;In Progress;45534,89028;9;Ошибка;Низкий;Resolve iOS UI glitch in login;0.88
177;Code Review;45536,97361;9;Ошибка;Низкий;Resolve iOS UI glitch in login;0.88
177;QA;45541,97361;9;Ошибка;Низкий;Resolve iOS UI glitch in login;0.88
177;Done;45542,72361;9;Ошибка;Низкий;Resolve iOS UI glitch in login;0.88
177;Done;45542,84861;9;Ошибка;Низкий;Resolve iOS UI glitch in login;0.88
178;Backlog;45654,44444;13;Задача;Средний;Improve iOS search performance;9.67
178;Selected for Development;45657,44444;13;Задача;Средний;Improve iOS search performance;9.67
178;In Progress;45658,65278;13;Задача;Средний;Improve iOS search performance;9.67
178;Code Review;45659,86111;13;Задача;Средний;Improve iOS search performance;9.67
178;QA;45662,02778;13;Задача;Средний;Improve iOS search performance;9.67
178;Done;45662,31944;13;Задача;Средний;Improve iOS search performance;9.67
178;Done;45662,44444;13;Задача;Средний;Improve iOS search performance;9.67
180;Backlog;45413,49792;10;Задача;Средний;Add iOS support for offline sync;0.0
180;Selected for Development;45428,53958;10;Задача;Средний;Add iOS support for offline sync;0.0
180;In Progress;45430,66458;10;Задача;Средний;Add iOS support for offline sync;0.0
180;Code Review;45431,83125;10;Задача;Средний;Add iOS support for offline sync;0.0
180;QA;45432,95625;10;Задача;Средний;Add iOS support for offline sync;0.0
180;Done;45433,41458;10;Задача;Средний;Add iOS support for offline sync;0.0
180;Done;45433,49792;10;Задача;Средний;Add iOS support for offline sync;0.0
181;Backlog;45749,71875;10;Задача;Средний;Implement iOS offline sync;0.75
181;Selected for Development;45750,84375;10;Задача;Средний;Implement iOS offline sync;0.75
181;In Progress;45752,01042;10;Задача;Средний;Implement iOS offline sync;0.75
181;Code Review;45754,09375;10;Задача;Средний;Implement iOS offline sync;0.75
181;QA;45755,21875;10;Задача;Средний;Implement iOS offline sync;0.75
181;Done;45759,59375;10;Задача;Средний;Implement iOS offline sync;0.75
181;Done;45759,71875;10;Задача;Средний;Implement iOS offline sync;0.75
182;Backlog;45506,33611;12;Ошибка;Высокий;Fix crash in iOS rate limiting;0.0
182;Selected for Development;45506,54444;12;Ошибка;Высокий;Fix crash in iOS rate limiting;0.0
182;Code Review;45508,41944;12;Ошибка;Высокий;Fix crash in iOS rate limiting;0.0
182;In Progress;45508,50278;12;Ошибка;Высокий;Fix crash in iOS rate limiting;0.0
182;QA;45508,54444;12;Ошибка;Высокий;Fix crash in iOS rate limiting;0.0
182;Done;45508,54444;12;Ошибка;Высокий;Fix crash in iOS rate limiting;0.0
182;Done;45508,54444;12;Ошибка;Высокий;Fix crash in iOS rate limiting;0.0
183;Backlog;45543,70139;9;Ошибка;Низкий;Fix iOS sync bug in settings;8.94
183;Selected for Development;45546,86806;9;Ошибка;Низкий;Fix iOS sync bug in settings;8.94
183;In Progress;45556,90972;9;Ошибка;Низкий;Fix iOS sync bug in settings;8.94
183;Code Review;45559,11806;9;Ошибка;Низкий;Fix iOS sync bug in settings;8.94
183;QA;45563,11806;9;Ошибка;Низкий;Fix iOS sync bug in settings;8.94
183;Done;45564,90972;9;Ошибка;Низкий;Fix iOS sync bug in settings;8.94
183;Done;45564,90972;9;Ошибка;Низкий;Fix iOS sync bug in settings;8.94
185;Backlog;45484,35417;10;Задача;Средний;Refactor iOS payments flow;8.67
185;Selected for Development;45490,35417;10;Задача;Средний;Refactor iOS payments flow;8.67
185;In Progress;45491,52083;10;Задача;Средний;Refactor iOS payments flow;8.67
185;Code Review;45492,60417;10;Задача;Средний;Refactor iOS payments flow;8.67
185;QA;45493,60417;10;Задача;Средний;Refactor iOS payments flow;8.67
185;Done;45494,47917;10;Задача;Средний;Refactor iOS payments flow;8.67
185;Done;45494,5625;10;Задача;Средний;Refactor iOS payments flow;8.67
186;Backlog;45795,54028;9;Задача;Средний;Improve iOS search performance;9.0
186;Selected for Development;45797,54028;9;Задача;Средний;Improve iOS search performance;9.0
186;In Progress;45800,70694;9;Задача;Средний;Improve iOS search performance;9.0
186;Code Review;45803,83194;9;Задача;Средний;Improve iOS search performance;9.0
186;QA;45806,04028;9;Задача;Средний;Improve iOS search performance;9.0
186;Done;45807,54028;9;Задача;Средний;Improve iOS search performance;9.0
186;Done;45807,66528;9;Задача;Средний;Improve iOS search performance;9.0
187;Backlog;45783,45139;12;Задача;Средний;Refactor iOS settings flow;0.0
187;Selected for Development;45783,49306;12;Задача;Средний;Refactor iOS settings flow;0.0
187;In Progress;45787,49306;12;Задача;Средний;Refactor iOS settings flow;0.0
187;Code Review;45788,57639;12;Задача;Средний;Refactor iOS settings flow;0.0
187;QA;45789,70139;12;Задача;Средний;Refactor iOS settings flow;0.0
187;Done;45792,49306;12;Задача;Средний;Refactor iOS settings flow;0.0
187;Done;45792,61806;12;Задача;Средний;Refactor iOS settings flow;0.0
188;Backlog;45756,72083;12;Задача;Средний;Add iOS support for offline sync;8.9
188;Selected for Development;45756,7625;12;Задача;Средний;Add iOS support for offline sync;8.9
188;In Progress;45757,8875;12;Задача;Средний;Add iOS support for offline sync;8.9
188;Code Review;45759,09583;12;Задача;Средний;Add iOS support for offline sync;8.9
188;QA;45760,1375;12;Задача;Средний;Add iOS support for offline sync;8.9
188;Done;45760,7625;12;Задача;Средний;Add iOS support for offline sync;8.9
188;Done;45760,8875;12;Задача;Средний;Add iOS support for offline sync;8.9
189;Backlog;45889,66944;11;Ошибка;Средний;Resolve iOS UI glitch in offline sync;0.36
189;Selected for Development;45891,87778;11;Ошибка;Средний;Resolve iOS UI glitch in offline sync;0.36
189;In Progress;45892,91944;11;Ошибка;Средний;Resolve iOS UI glitch in offline sync;0.36
189;Code Review;45894,04444;11;Ошибка;Средний;Resolve iOS UI glitch in offline sync;0.36
189;QA;45896,04444;11;Ошибка;Средний;Resolve iOS UI glitch in offline sync;0.36
189;Done;45900,83611;11;Ошибка;Средний;Resolve iOS UI glitch in offline sync;0.36
189;Done;45900,87778;11;Ошибка;Средний;Resolve iOS UI glitch in offline sync;0.36
190;Backlog;45780,74792;12;Задача;Средний;Refactor iOS audit log flow;8.33
190;Selected for Development;45794,91458;12;Задача;Средний;Refactor iOS audit log flow;8.33
190;In Progress;45797,12292;12;Задача;Средний;Refactor iOS audit log flow;8.33
190;Code Review;45798,16458;12;Задача;Средний;Refactor iOS audit log flow;8.33
190;QA;45799,37292;12;Задача;Средний;Refactor iOS audit log flow;8.33
190;Done;45801,74792;12;Задача;Средний;Refactor iOS audit log flow;8.33
190;Done;45801,78958;12;Задача;Средний;Refactor iOS audit log flow;8.33
192;Backlog;45395,35208;15;Задача;Высокий;Refactor Android accessibility flow;8.67
192;Selected for Development;45397,35208;15;Задача;Высокий;Refactor Android accessibility flow;8.67
192;In Progress;45398,56042;15;Задача;Высокий;Refactor Android accessibility flow;8.67
192;Code Review;45399,64375;15;Задача;Высокий;Refactor Android accessibility flow;8.67
192;QA;45400,85208;15;Задача;Высокий;Refactor Android accessibility flow;8.67
192;Done;45401,26875;15;Задача;Высокий;Refactor Android accessibility flow;8.67
192;Done;45401,35208;15;Задача;Высокий;Refactor Android accessibility flow;8.67
193;Backlog;45518,52083;14;Задача;Средний;Add Kotlin UI for accessibility;73.33
193;Selected for Development;45521,64583;14;Задача;Средний;Add Kotlin UI for accessibility;73.33
193;In Progress;45527,77083;14;Задача;Средний;Add Kotlin UI for accessibility;73.33
193;Code Review;45540,9375;14;Задача;Средний;Add Kotlin UI for accessibility;73.33
193;QA;45543,97917;14;Задача;Средний;Add Kotlin UI for accessibility;73.33
193;Done;45544,5625;14;Задача;Средний;Add Kotlin UI for accessibility;73.33
193;Done;45544,5625;14;Задача;Средний;Add Kotlin UI for accessibility;73.33
196;Backlog;45778,47778;17;Ошибка;Средний;Patch Android deep link bug in checkout;8.33
196;Selected for Development;45779,64444;17;Ошибка;Средний;Patch Android deep link bug in checkout;8.33
196;In Progress;45784,81111;17;Ошибка;Средний;Patch Android deep link bug in checkout;8.33
196;Code Review;45785,85278;17;Ошибка;Средний;Patch Android deep link bug in checkout;8.33
196;QA;45788,93611;17;Ошибка;Средний;Patch Android deep link bug in checkout;8.33
196;Done;45789,47778;17;Ошибка;Средний;Patch Android deep link bug in checkout;8.33
196;Done;45789,56111;17;Ошибка;Средний;Patch Android deep link bug in checkout;8.33
197;Backlog;45317,37014;16;Задача;Низкий;Improve Android settings performance;8.33
197;Selected for Development;45323,57847;16;Задача;Низкий;Improve Android settings performance;8.33
197;In Progress;45329,78681;16;Задача;Низкий;Improve Android settings performance;8.33
197;Code Review;45330,82847;16;Задача;Низкий;Improve Android settings performance;8.33
197;QA;45338,03681;16;Задача;Низкий;Improve Android settings performance;8.33
197;Done;45340,37014;16;Задача;Низкий;Improve Android settings performance;8.33
197;Done;45340,45347;16;Задача;Низкий;Improve Android settings performance;8.33
199;Backlog;45864,72847;17;Задача;Низкий;Implement Android reports;16.67
199;Selected for Development;45866,72847;17;Задача;Низкий;Implement Android reports;16.67
199;In Progress;45869,77014;17;Задача;Низкий;Implement Android reports;16.67
199;Code Review;45873,85347;17;Задача;Низкий;Implement Android reports;16.67
199;QA;45876,06181;17;Задача;Низкий;Implement Android reports;16.67
199;Done;45876,60347;17;Задача;Низкий;Implement Android reports;16.67
199;Done;45876,72847;17;Задача;Низкий;Implement Android reports;16.67
200;Backlog;45513,68542;14;Задача;Средний;Improve Android search performance;7.85
200;Selected for Development;45517,85208;14;Задача;Средний;Improve Android search performance;7.85
200;In Progress;45527,01875;14;Задача;Средний;Improve Android search performance;7.85
200;Code Review;45528,06042;14;Задача;Средний;Improve Android search performance;7.85
200;QA;45533,10208;14;Задача;Средний;Improve Android search performance;7.85
200;Done;45533,56042;14;Задача;Средний;Improve Android search performance;7.85
200;Done;45533,68542;14;Задача;Средний;Improve Android search performance;7.85
201;Backlog;45964,66806;18;Ошибка;Средний;Fix crash in Android rate limiting;8.67
201;Selected for Development;45965,79306;18;Ошибка;Средний;Fix crash in Android rate limiting;8.67
201;In Progress;45966,87639;18;Ошибка;Средний;Fix crash in Android rate limiting;8.67
201;Code Review;45967,95972;18;Ошибка;Средний;Fix crash in Android rate limiting;8.67
201;Done;45968,62639;18;Ошибка;Средний;Fix crash in Android rate limiting;8.67
201;QA;45968,75139;18;Ошибка;Средний;Fix crash in Android rate limiting;8.67
201;Done;45968,75139;18;Ошибка;Средний;Fix crash in Android rate limiting;8.67
